raceId,driverId,constructorId,year,date,circuit_name,circuit_country,constructor_name,grid_pos,qual_pos,q1,q2,q3,driver_age,driver_career_starts,driver_prev_points_3r,driver_prev_wins_3r,driver_prev_podium_3r,driver_prev_avg_finish_3r,team_prev_points_3r,team_prev_avg_finish_3r,team_prev_podium_3r,driver_reliability,team_reliability,driver_track_hist_finish,sprint_finish_pos,sprint_points,sprint_podium,pit_count,pit_total_duration,lap_ms_mean,lap_ms_std,laps_completed,driver_season_points,driver_season_pos,team_season_points,team_season_pos,finish_pos,did_win,did_podium,did_finish,points
904,826,5,2014,2014-05-11,Circuit de Barcelona-Catalunya,Spain,Toro Rosso,12,13.0,1:28.074,1:28.039,\N,20.041067761806982,4,0.6666666666666666,0.0,0.0,10.333333333333334,0.3333333333333333,14.666666666666666,0.0,0.5,0.3333333333333333,,,,0.0,3.0,22.70322.84122.984,93953.24615384615,4461.35441889137,65.0,4.0,15,8.0,7,14,0,0,0,0.0
904,828,207,2014,2014-05-11,Circuit de Barcelona-Catalunya,Spain,Caterham,19,20.0,1:30.312,\N,\N,23.68788501026694,4,0.0,0.0,0.0,18.0,0.0,19.666666666666668,0.0,0.0,0.1111111111111111,,,,0.0,2.0,23.09126.671,96106.96875,4439.499642794556,64.0,0.0,21,0.0,11,20,0,0,0,0.0
905,1,131,2014,2014-05-25,Circuit de Monaco,Monaco,Mercedes,2,2.0,1:17.823,1:16.354,1:16.048,29.377138945927445,5,25.0,1.0,1.0,1.0,20.333333333333332,1.6666666666666667,1.0,0.8,0.9,,,,0.0,1.0,27.509,84318.85897435897,11618.275160587576,78.0,118.0,2,240.0,1,2,0,1,1,18.0
905,3,131,2014,2014-05-25,Circuit de Monaco,Monaco,Mercedes,1,1.0,1:17.678,1:16.465,1:15.989,28.908966461327857,5,18.0,0.0,1.0,2.0,20.333333333333332,1.6666666666666667,1.0,1.0,0.9090909090909091,,,,0.0,1.0,24.672,84200.78205128205,11704.354761389153,78.0,122.0,1,240.0,1,1,1,1,1,25.0
905,4,6,2014,2014-05-25,Circuit de Monaco,Monaco,Ferrari,5,5.0,1:17.853,1:17.200,1:16.686,32.82135523613963,5,8.333333333333334,0.0,0.3333333333333333,6.0,6.0,7.0,0.0,1.0,0.8,,,,0.0,1.0,26.499,84616.83333333333,10951.232684475466,78.0,61.0,3,78.0,3,4,0,0,1,12.0
905,8,6,2014,2014-05-25,Circuit de Monaco,Monaco,Ferrari,6,6.0,1:17.902,1:17.398,1:17.389,34.60369609856263,5,3.6666666666666665,0.0,0.0,8.333333333333334,8.666666666666666,5.666666666666667,0.0,0.6,0.8181818181818182,,,,0.0,3.0,25.28225.68431.896,86065.12987012987,12793.114489886064,77.0,17.0,12,78.0,3,12,0,0,0,0.0
905,13,3,2014,2014-05-25,Circuit de Monaco,Monaco,Williams,16,16.0,1:18.209,\N,\N,33.08145106091718,5,2.0,0.0,0.0,11.666666666666666,5.333333333333333,8.333333333333334,0.0,0.4,0.7,,,,0.0,1.0,24.264,85577.68831168831,10205.81730817713,77.0,18.0,11,52.0,6,7,0,0,0,6.0
905,16,15,2014,2014-05-25,Circuit de Monaco,Monaco,Sauber,18,18.0,1:18.745,\N,\N,31.367556468172484,5,0.0,0.0,0.0,20.333333333333332,0.0,16.333333333333332,0.0,0.0,0.0,,,,0.0,1.0,33.207,88144.52173913043,14067.609165188871,23.0,0.0,18,0.0,10,18,0,0,0,0.0
905,18,1,2014,2014-05-25,Circuit de Monaco,Monaco,McLaren,12,12.0,1:17.890,1:17.988,\N,34.34633812457221,5,0.0,0.0,0.0,13.0,0.0,12.0,0.0,0.4,0.3,,,,0.0,1.0,25.992,85568.46753246753,9639.298780983168,77.0,31.0,8,52.0,5,6,0,0,0,8.0
905,20,9,2014,2014-05-25,Circuit de Monaco,Monaco,Red Bull,4,4.0,1:18.383,1:17.074,1:16.547,26.89390828199863,5,10.0,0.0,0.0,5.0,13.0,3.6666666666666665,0.3333333333333333,0.8,0.7,,,,0.0,1.0,1:06.065,120442.4,25473.509972125943,5.0,45.0,6,99.0,2,20,0,0,0,0.0
905,154,208,2014,2014-05-25,Circuit de Monaco,Monaco,Lotus F1,14,14.0,1:18.335,1:18.196,\N,28.10403832991102,5,1.3333333333333333,0.0,0.0,13.666666666666666,1.3333333333333333,12.333333333333334,0.0,0.2,0.2,,,,0.0,2.0,26.31225.029,85799.92207792208,8994.601659893791,77.0,8.0,13,8.0,7,8,0,0,0,4.0
905,155,207,2014,2014-05-25,Circuit de Monaco,Monaco,Caterham,20,21.0,1:20.133,\N,\N,27.696098562628336,5,0.0,0.0,0.0,18.0,0.0,20.333333333333332,0.0,0.2,0.1,,,,0.0,2.0,25.42125.116,87817.10666666667,8924.5992469241,75.0,0.0,21,0.0,11,13,0,0,0,0.0
905,807,10,2014,2014-05-25,Circuit de Monaco,Monaco,Force India,11,11.0,1:18.432,1:17.846,\N,26.765229295003422,5,6.333333333333333,0.0,0.0,7.0,1.6666666666666667,9.333333333333334,0.0,0.8,0.7,,,,0.0,1.0,25.714,85565.97402597402,10026.15822811041,77.0,47.0,5,67.0,4,5,0,0,0,10.0
905,813,208,2014,2014-05-25,Circuit de Monaco,Monaco,Lotus F1,15,15.0,1:18.585,1:18.356,\N,29.21013004791239,5,0.0,0.0,0.0,14.333333333333334,2.6666666666666665,10.333333333333334,0.0,0.2,0.18181818181818182,,,,0.0,,,,,,0.0,22,8.0,7,22,0,0,0,0.0
905,815,10,2014,2014-05-25,Circuit de Monaco,Monaco,Force India,10,10.0,1:18.108,1:17.755,1:18.327,24.32580424366872,5,6.333333333333333,0.0,0.3333333333333333,7.0,4.333333333333333,8.0,0.0,0.6,0.6363636363636364,,,,0.0,,,,,,20.0,10,67.0,4,21,0,0,0,0.0
905,817,9,2014,2014-05-25,Circuit de Monaco,Monaco,Red Bull,3,3.0,1:17.900,1:17.233,1:16.384,24.89801505817933,5,13.0,0.0,0.3333333333333333,3.6666666666666665,9.0,9.0,0.3333333333333333,0.6,0.6363636363636364,,,,0.0,1.0,26.584,84324.03846153847,11089.073647025296,78.0,54.0,4,99.0,2,3,0,1,1,15.0
905,818,5,2014,2014-05-25,Circuit de Monaco,Monaco,Toro Rosso,7,7.0,1:17.557,1:17.657,1:17.540,24.082135523613964,5,0.0,0.0,0.0,18.333333333333332,0.3333333333333333,15.333333333333334,0.0,0.2,0.3,,,,0.0,2.0,25.44419.385,87542.26,12285.625665477728,50.0,4.0,14,8.0,8,17,0,0,0,0.0
905,820,206,2014,2014-05-25,Circuit de Monaco,Monaco,Marussia,19,20.0,1:19.928,\N,\N,23.093771389459274,5,0.0,0.0,0.0,17.0,0.0,18.0,0.0,0.2,0.1,,,,0.0,3.0,33.07437.35226.137,88477.76,12019.803575586235,75.0,0.0,20,2.0,9,14,0,0,0,0.0
905,821,15,2014,2014-05-25,Circuit de Monaco,Monaco,Sauber,17,17.0,1:18.741,\N,\N,22.803559206023273,5,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,,,,0.0,1.0,25.906,86555.27118644067,10658.3617778371,59.0,0.0,19,0.0,10,15,0,0,0,0.0
905,822,3,2014,2014-05-25,Circuit de Monaco,Monaco,Williams,13,13.0,1:18.407,1:18.082,\N,24.739219712525667,5,6.666666666666667,0.0,0.0,6.666666666666667,5.333333333333333,8.333333333333334,0.0,1.0,0.6363636363636364,,,,0.0,1.0,25.595,86878.67272727273,11521.160297236249,55.0,34.0,7,52.0,6,16,0,0,0,0.0
905,824,206,2014,2014-05-25,Circuit de Monaco,Monaco,Marussia,21,19.0,1:19.332,\N,\N,24.80766598220397,5,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.09090909090909091,,,,0.0,1.0,32.658,85780.97402597402,9313.498108961645,77.0,2.0,16,2.0,9,9,0,0,0,2.0
905,825,1,2014,2014-05-25,Circuit de Monaco,Monaco,McLaren,8,8.0,1:17.978,1:17.609,1:17.555,21.634496919917865,5,0.0,0.0,0.0,14.333333333333334,2.6666666666666665,9.666666666666666,0.0,0.2,0.2727272727272727,,,,0.0,1.0,28.943,85919.25974025975,11142.335696511414,77.0,21.0,9,52.0,5,10,0,0,0,1.0
905,826,5,2014,2014-05-25,Circuit de Monaco,Monaco,Toro Rosso,9,9.0,1:18.616,1:17.594,1:18.090,20.079397672826833,5,0.3333333333333333,0.0,0.0,11.666666666666666,0.0,17.666666666666668,0.0,0.4,0.2727272727272727,,,,0.0,,,94114.4,15622.629144218261,10.0,4.0,15,8.0,8,19,0,0,0,0.0
905,828,207,2014,2014-05-25,Circuit de Monaco,Monaco,Caterham,22,22.0,1:21.732,\N,\N,23.72621492128679,5,0.0,0.0,0.0,20.0,0.0,18.0,0.0,0.0,0.09090909090909091,,,,0.0,2.0,28.09125.585,86057.20779220779,9312.00123261665,77.0,0.0,17,0.0,11,11,0,0,0,0.0
906,1,131,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Mercedes,2,2.0,1:15.750,1:15.054,1:14.953,29.415468856947296,6,22.666666666666668,0.6666666666666666,1.0,1.3333333333333333,20.333333333333332,1.6666666666666667,1.0,0.8333333333333334,0.9166666666666666,,,,0.0,2.0,24.41723.554,87211.60869565218,15140.303269351065,46.0,118.0,2,258.0,1,17,0,0,0,0.0
906,3,131,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Mercedes,1,1.0,1:16.471,1:15.289,1:14.874,28.947296372347708,6,20.333333333333332,0.3333333333333333,1.0,1.6666666666666667,14.333333333333334,6.666666666666667,0.6666666666666666,1.0,0.8461538461538461,,,,0.0,2.0,23.88225.102,85100.94285714286,12914.022608727164,70.0,140.0,1,258.0,1,2,0,1,1,18.0
906,4,6,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Ferrari,7,7.0,1:17.010,1:16.131,1:15.814,32.85968514715948,6,11.666666666666666,0.0,0.3333333333333333,4.333333333333333,6.0,7.666666666666667,0.0,1.0,0.75,,,,0.0,2.0,23.93223.790,85252.84285714285,12803.695574569587,70.0,69.0,4,87.0,3,6,0,0,1,8.0
906,8,6,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Ferrari,10,10.0,1:17.013,1:16.245,1:16.214,34.64202600958248,6,3.3333333333333335,0.0,0.0,9.0,6.666666666666667,7.333333333333333,0.0,0.5,0.7692307692307693,,,,0.0,2.0,23.92524.221,85807.25714285714,13414.660827666314,70.0,18.0,12,87.0,3,10,0,0,1,1.0
906,13,3,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Williams,5,5.0,1:16.666,1:15.773,1:15.578,33.11978097193703,6,2.0,0.0,0.0,11.666666666666666,5.333333333333333,9.333333333333334,0.0,0.3333333333333333,0.5833333333333334,,,,0.0,2.0,27.94924.012,84924.85507246378,12846.686985682298,69.0,18.0,11,58.0,6,12,0,0,0,0.0
906,16,15,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Sauber,16,16.0,1:17.519,1:17.314,\N,31.405886379192335,6,0.0,0.0,0.0,19.0,0.0,16.333333333333332,0.0,0.0,0.0,,,,0.0,2.0,23.70324.068,86512.39130434782,12738.049946815667,69.0,0.0,17,0.0,10,13,0,0,0,0.0
906,18,1,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,McLaren,9,9.0,1:16.631,1:16.214,1:16.182,34.38466803559206,6,2.6666666666666665,0.0,0.0,9.333333333333334,3.0,9.333333333333334,0.0,0.3333333333333333,0.25,,,,0.0,2.0,23.49325.050,85208.35714285714,12908.416301829016,70.0,43.0,7,66.0,5,4,0,0,1,12.0
906,20,9,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Red Bull,3,3.0,1:17.470,1:16.109,1:15.548,26.93223819301848,6,7.333333333333333,0.0,0.0,9.666666666666666,10.0,8.666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,0.0,2.0,23.90423.340,85115.38571428572,12775.901367325081,70.0,60.0,5,139.0,2,3,0,1,1,15.0
906,154,208,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Lotus F1,14,14.0,1:17.732,1:16.687,\N,28.142368240930868,6,2.6666666666666665,0.0,0.0,12.333333333333334,1.3333333333333333,15.0,0.0,0.16666666666666666,0.16666666666666666,,,,0.0,2.0,23.94323.856,86658.2372881356,13638.927072953516,59.0,8.0,13,8.0,8,15,0,0,0,0.0
906,155,207,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Caterham,21,20.0,1:19.278,\N,\N,27.734428473648187,6,0.0,0.0,0.0,17.333333333333332,0.0,14.666666666666666,0.0,0.16666666666666666,0.08333333333333333,,,,0.0,,,95691.47826086957,18457.58909911526,23.0,0.0,21,0.0,11,18,0,0,0,0.0
906,807,10,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Force India,11,11.0,1:16.897,1:16.300,\N,26.803559206023273,6,6.333333333333333,0.0,0.0,7.0,4.0,11.666666666666666,0.0,0.6666666666666666,0.5833333333333334,,,,0.0,1.0,23.902,85223.9,12740.869095501126,70.0,57.0,6,77.0,4,5,0,0,1,10.0
906,813,208,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Lotus F1,17,17.0,1:18.328,\N,\N,29.248459958932237,6,0.0,0.0,0.0,17.0,1.3333333333333333,15.0,0.0,0.16666666666666666,0.15384615384615385,,,,0.0,,,95551.61904761905,19678.507782543344,21.0,0.0,22,8.0,8,19,0,0,0,0.0
906,815,10,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Force India,13,13.0,1:18.235,1:16.472,\N,24.36413415468857,6,1.3333333333333333,0.0,0.0,13.0,6.666666666666667,10.333333333333334,0.0,0.5,0.6153846153846154,,,,0.0,1.0,23.907,84922.68115942029,12684.986479499343,69.0,20.0,10,77.0,4,11,0,0,0,0.0
906,817,9,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Red Bull,6,6.0,1:17.113,1:15.897,1:15.589,24.93634496919918,6,14.0,0.0,0.6666666666666666,3.3333333333333335,10.0,8.666666666666666,0.6666666666666666,0.6666666666666666,0.6923076923076923,,,,0.0,2.0,23.60623.274,85040.42857142857,12736.384192792639,70.0,79.0,3,139.0,2,1,1,1,1,25.0
906,818,5,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Toro Rosso,8,8.0,1:17.178,1:16.255,1:16.162,24.12046543463381,6,0.0,0.0,0.0,17.0,0.0,16.666666666666668,0.0,0.16666666666666666,0.25,,,,0.0,2.0,24.43323.975,85440.8,12796.758840776276,70.0,8.0,14,12.0,7,8,0,0,1,4.0
906,820,206,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Marussia,18,18.0,1:18.348,\N,\N,23.132101300479125,6,0.0,0.0,0.0,17.333333333333332,0.6666666666666666,13.666666666666666,0.0,0.16666666666666666,0.08333333333333333,,,,0.0,,,,,,0.0,20,2.0,9,21,0,0,0,0.0
906,821,15,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Sauber,22,22.0,\N,\N,\N,22.84188911704312,6,0.0,0.0,0.0,15.666666666666666,0.0,15.333333333333334,0.0,0.0,0.0,,,,0.0,3.0,24.37024.76824.403,86481.125,13643.617230301663,64.0,0.0,19,0.0,10,14,0,0,0,0.0
906,822,3,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Williams,4,4.0,1:16.772,1:15.806,1:15.550,24.777549623545518,6,5.333333333333333,0.0,0.0,9.333333333333334,2.0,11.666666666666666,0.0,0.8333333333333334,0.5384615384615384,,,,0.0,2.0,23.44824.491,85377.25714285714,12769.629115953456,70.0,40.0,8,58.0,6,7,0,0,1,6.0
906,824,206,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Marussia,19,19.0,1:18.359,\N,\N,24.84599589322382,6,0.6666666666666666,0.0,0.0,14.666666666666666,0.6666666666666666,14.666666666666666,0.0,0.0,0.07692307692307693,,,,0.0,,,,,,2.0,16,2.0,9,22,0,0,0,0.0
906,825,1,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,McLaren,12,12.0,1:16.446,1:16.310,\N,21.672826830937716,6,0.3333333333333333,0.0,0.0,11.666666666666666,7.0,6.666666666666667,0.0,0.16666666666666666,0.3076923076923077,,,,0.0,2.0,23.47923.907,85458.34285714285,12974.085739631004,70.0,23.0,9,66.0,5,9,0,0,1,2.0
906,826,5,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Toro Rosso,15,15.0,1:16.938,1:16.713,\N,20.11772758384668,6,0.3333333333333333,0.0,0.0,14.333333333333334,1.3333333333333333,14.666666666666666,0.0,0.3333333333333333,0.3076923076923077,,,,0.0,2.0,25.23525.698,88433.14893617021,15018.5556591182,47.0,4.0,15,12.0,7,16,0,0,0,0.0
906,828,207,2014,2014-06-08,Circuit Gilles Villeneuve,Canada,Caterham,20,21.0,1:19.820,\N,\N,23.76454483230664,6,0.0,0.0,0.0,17.0,0.0,14.0,0.0,0.0,0.07692307692307693,,,,0.0,,,122897.85714285714,8302.246531884637,7.0,0.0,18,0.0,11,20,0,0,0,0.0
907,1,131,2014,2014-06-22,Red Bull Ring,Austria,Mercedes,9,9.0,1:09.514,1:09.092,\N,29.453798767967147,7,14.333333333333334,0.3333333333333333,0.6666666666666666,6.666666666666667,14.333333333333334,6.666666666666667,0.6666666666666666,0.7142857142857143,0.8571428571428571,,,,0.0,2.0,22.22622.555,74322.64788732394,3130.795152757711,71.0,136.0,2,301.0,1,2,0,1,1,18.0
907,3,131,2014,2014-06-22,Red Bull Ring,Austria,Mercedes,3,3.0,1:09.695,1:08.974,1:08.944,28.985626283367555,7,20.333333333333332,0.3333333333333333,1.0,1.6666666666666667,12.0,7.0,0.6666666666666666,1.0,0.8666666666666667,,,,0.0,2.0,21.47421.664,74295.43661971831,2996.7490420329777,71.0,165.0,1,301.0,1,1,1,1,1,25.0
907,4,6,2014,2014-06-22,Red Bull Ring,Austria,Ferrari,4,4.0,1:10.405,1:09.479,1:09.285,32.89801505817933,7,9.333333333333334,0.0,0.0,5.333333333333333,3.0,9.333333333333334,0.0,1.0,0.7857142857142857,,,,0.0,2.0,21.23421.276,74556.74647887323,3105.7602874948725,71.0,79.0,4,98.0,3,5,0,0,1,10.0
907,8,6,2014,2014-06-22,Red Bull Ring,Austria,Ferrari,8,8.0,1:10.285,1:09.657,1:10.795,34.680355920602324,7,2.3333333333333335,0.0,0.0,9.666666666666666,6.333333333333333,7.0,0.0,0.5714285714285714,0.8,,,,0.0,2.0,21.91421.618,74968.35211267606,3305.777397650506,71.0,19.0,12,98.0,3,10,0,0,1,1.0
907,13,3,2014,2014-06-22,Red Bull Ring,Austria,Williams,1,1.0,1:10.292,1:09.239,1:08.759,33.158110882956876,7,2.0,0.0,0.0,10.666666666666666,2.0,11.666666666666666,0.0,0.2857142857142857,0.5714285714285714,,,,0.0,2.0,21.89622.096,74539.91549295775,3167.93420181705,71.0,30.0,9,85.0,5,4,0,0,1,12.0
907,16,15,2014,2014-06-22,Red Bull Ring,Austria,Sauber,16,17.0,1:10.825,\N,\N,31.444216290212182,7,0.0,0.0,0.0,16.0,0.0,14.0,0.0,0.0,0.0,,,,0.0,2.0,22.96022.449,75925.0142857143,3538.363830076821,70.0,0.0,17,0.0,10,13,0,0,0,0.0
907,18,1,2014,2014-06-22,Red Bull Ring,Austria,McLaren,11,12.0,1:10.252,1:09.780,\N,34.42299794661191,7,6.666666666666667,0.0,0.0,7.0,5.0,7.666666666666667,0.0,0.42857142857142855,0.35714285714285715,,,,0.0,2.0,21.50521.242,75013.26760563381,3076.893108119416,71.0,43.0,8,72.0,6,11,0,0,1,0.0
907,20,9,2014,2014-06-22,Red Bull Ring,Austria,Red Bull,12,13.0,1:10.630,1:09.801,\N,26.97056810403833,7,9.0,0.0,0.3333333333333333,9.0,18.333333333333332,2.3333333333333335,1.0,0.7142857142857143,0.7142857142857143,,,,0.0,2.0,21.38129.844,79473.76470588235,15005.708481570207,34.0,60.0,5,143.0,2,21,0,0,0,0.0
907,154,208,2014,2014-06-22,Red Bull Ring,Austria,Lotus F1,22,16.0,1:10.461,1:10.642,\N,28.18069815195072,7,2.6666666666666665,0.0,0.0,10.333333333333334,0.0,18.666666666666668,0.0,0.14285714285714285,0.14285714285714285,,,,0.0,2.0,21.88424.212,76422.11428571428,3543.0399889870096,70.0,8.0,13,8.0,8,14,0,0,0,0.0
907,155,207,2014,2014-06-22,Red Bull Ring,Austria,Caterham,19,20.0,1:11.673,\N,\N,27.772758384668034,7,0.0,0.0,0.0,17.333333333333332,0.0,16.333333333333332,0.0,0.14285714285714285,0.07142857142857142,,,,0.0,1.0,22.480,76980.36231884058,2660.932813944004,69.0,0.0,22,0.0,11,16,0,0,0,0.0
907,807,10,2014,2014-06-22,Red Bull Ring,Austria,Force India,10,10.0,1:10.389,1:09.624,\N,26.84188911704312,7,7.0,0.0,0.0,6.666666666666667,3.3333333333333335,12.333333333333334,0.0,0.7142857142857143,0.5714285714285714,,,,0.0,2.0,21.92022.246,74917.08450704225,3102.406903157059,71.0,59.0,6,87.0,4,9,0,0,1,2.0
907,813,208,2014,2014-06-22,Red Bull Ring,Austria,Lotus F1,13,14.0,1:10.821,1:09.939,\N,29.286789869952088,7,0.0,0.0,0.0,18.666666666666668,0.0,16.0,0.0,0.14285714285714285,0.13333333333333333,,,,0.0,2.0,23.34322.612,75548.75714285714,3427.4191897817877,70.0,0.0,19,8.0,8,12,0,0,0,0.0
907,815,10,2014,2014-06-22,Red Bull Ring,Austria,Force India,15,11.0,1:10.124,1:09.754,\N,24.40246406570842,7,0.6666666666666666,0.0,0.0,13.666666666666666,4.0,8.333333333333334,0.0,0.42857142857142855,0.6,,,,0.0,2.0,23.77021.960,74697.49295774648,3352.572853680498,71.0,28.0,11,87.0,4,6,0,0,1,8.0
907,817,9,2014,2014-06-22,Red Bull Ring,Austria,Red Bull,5,5.0,1:10.395,1:09.638,1:09.466,24.974674880219027,7,18.333333333333332,0.3333333333333333,1.0,2.3333333333333335,13.333333333333334,8.333333333333334,0.6666666666666666,0.7142857142857143,0.6666666666666666,,,,0.0,2.0,21.46721.398,74908.42253521127,3233.680334329258,71.0,83.0,3,143.0,2,8,0,0,1,4.0
907,818,5,2014,2014-06-22,Red Bull Ring,Austria,Toro Rosso,14,15.0,1:10.161,1:10.073,\N,24.15879534565366,7,1.3333333333333333,0.0,0.0,15.666666666666666,1.3333333333333333,14.333333333333334,0.0,0.2857142857142857,0.2857142857142857,,,,0.0,2.0,22.23222.374,76169.18644067796,3845.394331936431,59.0,8.0,14,12.0,7,20,0,0,0,0.0
907,820,206,2014,2014-06-22,Red Bull Ring,Austria,Marussia,21,21.0,1:11.775,\N,\N,23.170431211498972,7,0.0,0.0,0.0,18.0,0.6666666666666666,17.333333333333332,0.0,0.14285714285714285,0.07142857142857142,,,,0.0,1.0,22.977,77010.95652173914,2774.5756985357925,69.0,0.0,21,2.0,9,17,0,0,0,0.0
907,821,15,2014,2014-06-22,Red Bull Ring,Austria,Sauber,17,18.0,1:11.349,\N,\N,22.88021902806297,7,0.0,0.0,0.0,15.0,0.0,13.333333333333334,0.0,0.0,0.0,,,,0.0,3.0,55.22229.06722.530,77122.9420289855,7201.470203008914,69.0,0.0,20,0.0,10,19,0,0,0,0.0
907,822,3,2014,2014-06-22,Red Bull Ring,Austria,Williams,2,2.0,1:10.356,1:09.096,1:08.846,24.815879534565365,7,5.333333333333333,0.0,0.0,9.333333333333334,6.0,7.666666666666667,0.0,0.8571428571428571,0.6,,,,0.0,2.0,21.13322.208,74410.5352112676,2921.5863979840224,71.0,55.0,7,85.0,5,3,0,1,1,15.0
907,824,206,2014,2014-06-22,Red Bull Ring,Austria,Marussia,18,19.0,1:11.412,\N,\N,24.88432580424367,7,0.6666666666666666,0.0,0.0,16.333333333333332,0.0,20.0,0.0,0.0,0.06666666666666667,,,,0.0,1.0,24.452,76516.92753623189,2828.902563762138,69.0,2.0,16,2.0,9,15,0,0,0,0.0
907,825,1,2014,2014-06-22,Red Bull Ring,Austria,McLaren,6,6.0,1:10.081,1:09.473,1:09.515,21.711156741957563,7,1.0,0.0,0.0,10.333333333333334,4.666666666666667,8.0,0.0,0.2857142857142857,0.4,,,,0.0,2.0,21.67021.882,74746.57746478873,3190.6622002425097,71.0,29.0,10,72.0,6,7,0,0,1,6.0
907,826,5,2014,2014-06-22,Red Bull Ring,Austria,Toro Rosso,7,7.0,1:09.678,1:09.490,1:09.619,20.15605749486653,7,0.0,0.0,0.0,16.333333333333332,1.3333333333333333,14.666666666666666,0.0,0.2857142857142857,0.26666666666666666,,,,0.0,1.0,21.906,76347.79166666667,3897.8243204345454,24.0,4.0,15,12.0,7,22,0,0,0,0.0
907,828,207,2014,2014-06-22,Red Bull Ring,Austria,Caterham,20,22.0,1:12.673,\N,\N,23.802874743326488,7,0.0,0.0,0.0,17.0,0.0,18.0,0.0,0.0,0.06666666666666667,,,,0.0,2.0,23.17725.178,77118.71014492754,3949.5738567651338,69.0,0.0,18,0.0,11,18,0,0,0,0.0
908,1,131,2014,2014-07-06,Silverstone Circuit,UK,Mercedes,6,6.0,1:41.058,1:34.870,1:39.232,29.492128678986994,8,12.0,0.0,0.6666666666666666,7.0,20.333333333333332,1.6666666666666667,1.0,0.75,0.875,,,,0.0,2.0,29.67929.291,169463.34615384616,499033.36252803245,52.0,161.0,2,326.0,1,1,1,1,1,25.0
908,3,131,2014,2014-07-06,Silverstone Circuit,UK,Mercedes,1,1.0,1:40.380,1:35.179,1:35.766,29.023956194387406,8,22.666666666666668,0.6666666666666666,1.0,1.3333333333333333,22.666666666666668,1.3333333333333333,1.0,1.0,0.8823529411764706,,,,0.0,1.0,28.329,229456.7142857143,680256.1461163732,28.0,165.0,1,326.0,1,18,0,0,0,0.0
908,4,6,2014,2014-07-06,Silverstone Circuit,UK,Ferrari,16,19.0,1:45.935,\N,\N,32.936344969199176,8,10.0,0.0,0.0,5.0,4.0,8.333333333333334,0.0,1.0,0.8125,,,,0.0,1.0,34.410,170616.15384615384,496262.33628139267,52.0,87.0,4,106.0,3,6,0,0,1,8.0
908,8,6,2014,2014-07-06,Silverstone Circuit,UK,Ferrari,18,20.0,1:46.684,\N,\N,34.718685831622174,8,0.6666666666666666,0.0,0.0,10.666666666666666,6.333333333333333,7.0,0.0,0.625,0.8235294117647058,,,,0.0,,,,,,19.0,12,106.0,3,22,0,0,0,0.0
908,13,3,2014,2014-07-06,Silverstone Circuit,UK,Williams,15,18.0,1:45.695,\N,\N,33.19644079397673,8,6.0,0.0,0.0,7.666666666666667,11.0,4.666666666666667,0.3333333333333333,0.375,0.625,,,,0.0,,,,,,30.0,10,103.0,4,21,0,0,0,0.0
908,16,15,2014,2014-07-06,Silverstone Circuit,UK,Sauber,13,16.0,1:42.603,\N,\N,31.482546201232033,8,0.0,0.0,0.0,14.666666666666666,0.0,15.333333333333334,0.0,0.0,0.0,,,,0.0,1.0,29.956,173423.33333333334,501498.5040036578,51.0,0.0,17,0.0,10,13,0,0,0,0.0
908,18,1,2014,2014-07-06,Silverstone Circuit,UK,McLaren,3,3.0,1:44.425,1:36.579,1:38.200,34.46132785763176,8,6.666666666666667,0.0,0.0,7.0,2.6666666666666665,9.0,0.0,0.5,0.4375,,,,0.0,1.0,28.645,170374.6923076923,499187.4454281477,52.0,55.0,8,90.0,6,4,0,0,1,12.0
908,20,9,2014,2014-07-06,Silverstone Circuit,UK,Red Bull,2,2.0,1:45.086,1:36.410,1:37.386,27.00889801505818,8,5.0,0.0,0.3333333333333333,14.666666666666666,9.666666666666666,10.0,0.3333333333333333,0.625,0.6875,,,,0.0,2.0,28.55828.787,170499.1923076923,498389.4934412925,52.0,70.0,6,168.0,2,5,0,0,1,10.0
